BaitUnit,Protein,gamma1,gamma2,gamma3,lambda1,lambda2,lambda3,pi1,pi2,pi3,rep1,rep2,tau
Treat_TMEMV5,CTPS2,9.528868932807317e-07,7.4347108044254e-13,0.9999990471113632,5.789256068911337,7.2365700861392535,8.68388410348234,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,26.0,23.0,0.03162277660168379
Treat_TMEMmyc,CTR9,3.087710924565689e-14,2.3596509209741816e-16,0.9999999999989688,6.335755677368679,7.9196945967109125,9.503633516299347,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,51.0,42.0,0.03162277660168379
Treat_TMEMV5,CTR9,3.3129336335635506e-12,2.610032203274947e-15,0.9999999999956843,5.789256068911337,7.2365700861392535,8.68388410359523,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,48.0,32.0,0.03162277660168379
Treat_TMEMV5,CTSA,0.9595254658927823,6.368815761536564e-11,0.040474534042569815,5.789256068887341,7.2365700861392535,8.68388410336562,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,1.0,0.03162277660168379
Treat_TMEMmyc,CTSA,0.9662933691314884,4.2753238636047455e-11,0.03370663082479184,6.33575567734615,7.9196945967109125,9.503633516051906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,3.0,0.03162277660168379
Treat_TMEMV5,CTSB,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,1.0,0.03162277660168379
Treat_TMEMmyc,CTSB,0.996946971552935,1.1563039252444136e-11,0.0030530284345049357,6.3357556773155785,7.9196945967109125,9.503633516052968,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.03162277660168379
Treat_TMEMV5,CTSC,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,1.0,0.03162277660168379
Treat_TMEMmyc,CTSC,0.9954274374145274,1.4431768765543875e-11,0.0045725625700453725,6.335755677320629,7.9196945967109125,9.503633516052895,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,1.0,0.03162277660168379
Treat_TMEMV5,CTSD,0.0009379628294476628,1.6479276228693632e-11,0.999062037153074,5.789256068911443,7.2365700861392535,8.683884103420384,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,17.0,0.03162277660168379
Treat_TMEMmyc,CTSD,0.5279837364288784,1.3923892727383926e-10,0.47201626343135467,6.335755677377451,7.9196945967109125,9.503633516048417,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,9.0,0.03162277660168379
Treat_TMEMV5,CTTN,5.494529314361791e-05,4.603128421150561e-12,0.9999450547012533,5.789256068911346,7.2365700861392535,8.683884103445923,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,26.0,13.0,0.03162277660168379
Treat_TMEMmyc,CTTN,0.00014948270868432267,5.3425841163899505e-12,0.9998505172849731,6.335755677368698,7.9196945967109125,9.503633516116327,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,22.0,16.0,0.03162277660168379
Treat_TMEMV5,CTTNBP2,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
Treat_TMEMmyc,CTTNBP2,0.996946971552935,1.1563039252444136e-11,0.0030530284345049357,6.3357556773155785,7.9196945967109125,9.503633516052968,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.03162277660168379
Treat_TMEMmyc,CTTNBP2NL,0.0038170255824634186,2.2887869913814772e-11,0.9961829743936524,6.33575567736901,7.9196945967109125,9.503633516089577,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,15.0,15.0,0.03162277660168379
Treat_TMEMV5,CTTNBP2NL,0.007078874574484277,4.0753663751709225e-11,0.992921125383769,5.789256068911934,7.2365700861392535,8.68388410340198,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,12.0,0.03162277660168379
Treat_TMEMV5,CTU1,0.2151173841386385,1.6622174281185e-10,0.7848826156943548,5.789256068918883,7.2365700861392535,8.683884103368959,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,9.0,0.03162277660168379
Treat_TMEMmyc,CTU1,0.7156493708958588,1.2078705470083342e-10,0.2843506289826385,6.335755677373424,7.9196945967109125,9.503633516048401,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,5.0,0.03162277660168379
Treat_TMEMV5,CTU2,0.010580861565768871,4.873191295224401e-11,0.9894191383845097,5.789256068912172,7.2365700861392535,8.683884103398253,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,14.0,12.0,0.03162277660168379
Treat_TMEMmyc,CTU2,0.12838956004178387,1.0332844633705858e-10,0.871610439854016,6.335755677374017,7.9196945967109125,9.503633516058919,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,9.0,0.03162277660168379
Treat_TMEMV5,CUEDC1,0.997537276384094,1.3885490406123957e-11,0.0024627236010229137,5.789256068848247,7.2365700861392535,8.683884103366996,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,0.0,0.03162277660168379
Treat_TMEMmyc,CUEDC1,0.9986407930777661,7.412918371640255e-12,0.001359206913822401,6.33575567730552,7.9196945967109125,9.503633516053053,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.03162277660168379
Treat_TMEMV5,CUL1,5.660457702133233e-11,9.35221728090344e-15,0.9999999999423861,5.789256068911337,7.2365700861392535,8.683884103569738,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,38.0,35.0,0.03162277660168379
Treat_TMEMmyc,CUL1,1.540114731067416e-10,1.085560236482767e-14,0.9999999998449776,6.335755677368679,7.9196945967109125,9.50363351622947,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,41.0,31.0,0.03162277660168379
Treat_TMEMV5,CUL2,2.44208757363699e-05,3.196714539247484e-12,0.9999755791200667,5.789256068911341,7.2365700861392535,8.683884103453206,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,24.0,17.0,0.03162277660168379
Treat_TMEMmyc,CUL2,0.0005043250956079625,9.22870896394241e-12,0.9994956748941638,6.335755677368735,7.9196945967109125,9.503633516106328,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,19.0,16.0,0.03162277660168379
Treat_TMEMmyc,CUL3,1.9982424240399792e-08,9.678963923013529e-14,0.9999999800164789,6.335755677368679,7.9196945967109125,9.50363351618954,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,32.0,28.0,0.03162277660168379
Treat_TMEMV5,CUL3,6.352581306131866e-07,6.195594304755226e-13,0.9999993647402498,5.789256068911337,7.2365700861392535,8.683884103485981,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,25.0,25.0,0.03162277660168379
Treat_TMEMV5,CUL4A,0.002107944898838678,2.3702367844678836e-11,0.997892055076461,5.789256068911549,7.2365700861392535,8.683884103413053,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,19.0,11.0,0.03162277660168379
Treat_TMEMmyc,CUL4A,0.002547925553971536,1.9097523506693648e-11,0.9974520744259333,6.335755677368913,7.9196945967109125,9.503633516092941,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,16.0,15.0,0.03162277660168379
Treat_TMEMmyc,CUL4B,3.517095726060286e-13,7.045879897713053e-16,0.9999999999986475,6.335755677368679,7.9196945967109125,9.50363351627938,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,52.0,35.0,0.03162277660168379
Treat_TMEMV5,CUL4B,6.544066435268244e-13,1.2586960854148054e-15,0.9999999999983442,5.789256068911337,7.2365700861392535,8.683884103609795,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,47.0,37.0,0.03162277660168379
Treat_TMEMV5,CUL5,1.1016354749706492e-08,1.0006236938545019e-13,0.9999999889825452,5.789256068911337,7.2365700861392535,8.683884103522399,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,32.0,28.0,0.03162277660168379
Treat_TMEMmyc,CUL5,8.750105102771275e-06,1.4912270416284126e-12,0.9999912498924061,6.335755677368681,7.9196945967109125,9.503633516139628,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,23.0,22.0,0.03162277660168379
Treat_TMEMmyc,CUL7,0.06144472754006427,7.726714002125585e-11,0.93855527238173,6.335755677371847,7.9196945967109125,9.503633516065609,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,16.0,7.0,0.03162277660168379
Treat_TMEMV5,CUL7,0.2151173841386385,1.6622174281185e-10,0.7848826156943548,5.789256068918883,7.2365700861392535,8.683884103368959,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,7.0,0.03162277660168379
Treat_TMEMmyc,CUL9,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,1.0,0.03162277660168379
Treat_TMEMV5,CUL9,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,1.0,0.03162277660168379
Treat_TMEMV5,CUSTOS,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,2.0,0.03162277660168379
Treat_TMEMmyc,CUSTOS,0.9986407930777661,7.412918371640255e-12,0.001359206913822401,6.33575567730552,7.9196945967109125,9.503633516053053,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.03162277660168379
Treat_TMEMmyc,CUX1,0.00014948270868432267,5.3425841163899505e-12,0.9998505172849731,6.335755677368698,7.9196945967109125,9.503633516116327,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,21.0,17.0,0.03162277660168379
Treat_TMEMV5,CUX1,0.01578776825345473,5.8170548283225735e-11,0.9842122316873904,5.789256068912494,7.2365700861392535,8.683884103394506,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,16.0,9.0,0.03162277660168379
Treat_TMEMV5,CWC15,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,3.0,0.03162277660168379
Treat_TMEMmyc,CWC15,0.9847333941340946,2.7884230201029288e-11,0.015266605837036375,6.335755677335889,7.9196945967109125,9.50363351605248,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,3.0,0.03162277660168379
Treat_TMEMmyc,CWC22,0.00033627326075006276,7.691883873231796e-12,0.9996637267305583,6.335755677368719,7.9196945967109125,9.503633516109662,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,22.0,14.0,0.03162277660168379
Treat_TMEMV5,CWC22,0.0009379628294476628,1.6479276228693632e-11,0.999062037153074,5.789256068911443,7.2365700861392535,8.683884103420384,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,21.0,11.0,0.03162277660168379
Treat_TMEMV5,CWC25,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,2.0,0.03162277660168379
Treat_TMEMmyc,CWC25,0.9979625742605418,9.259854935286201e-12,0.0020374257292002235,6.335755677310544,7.9196945967109125,9.503633516053016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,0.0,0.03162277660168379
Treat_TMEMV5,CWF19L1,0.2151173841386385,1.6622174281185e-10,0.7848826156943548,5.789256068918883,7.2365700861392535,8.683884103368959,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,7.0,0.03162277660168379
Treat_TMEMmyc,CWF19L1,0.3320609973837188,1.3682895737051621e-10,0.6679390024787842,6.33575567737751,7.9196945967109125,9.5036335160509,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,4.0,0.03162277660168379
Treat_TMEMmyc,CWF19L2,0.9662933691314884,4.2753238636047455e-11,0.03370663082479184,6.33575567734615,7.9196945967109125,9.503633516051906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,3.0,0.03162277660168379
Treat_TMEMV5,CWF19L2,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,1.0,0.03162277660168379
Treat_TMEMmyc,CXXC1,0.06144472754006427,7.726714002125585e-11,0.93855527238173,6.335755677371847,7.9196945967109125,9.503633516065609,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,12.0,0.03162277660168379
Treat_TMEMV5,CXXC1,0.29133993395450675,1.8009527873921048e-10,0.7086600658646892,5.789256068919965,7.2365700861392535,8.683884103366202,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,5.0,0.03162277660168379
Treat_TMEMV5,CXorf38,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,2.0,0.03162277660168379
Treat_TMEMmyc,CXorf38,0.9954274374145274,1.4431768765543875e-11,0.0045725625700453725,6.335755677320629,7.9196945967109125,9.503633516052895,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,1.0,0.03162277660168379
Treat_TMEMV5,CYB5R1,0.3814448432043822,1.8863576833604455e-10,0.6185551566063634,5.78925606892055,7.2365700861392535,8.68388410336407,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,7.0,0.03162277660168379
Treat_TMEMmyc,CYB5R1,0.7156493708958588,1.2078705470083342e-10,0.2843506289826385,6.335755677373424,7.9196945967109125,9.503633516048401,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,5.0,0.03162277660168379
Treat_TMEMV5,CYB5R3,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,1.0,0.03162277660168379
Treat_TMEMmyc,CYB5R3,0.9772735689410703,3.459124232041723e-11,0.022726431023361054,6.335755677341014,7.9196945967109125,9.503633516052231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.03162277660168379
Treat_TMEMV5,CYBA,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,2.0,0.03162277660168379
Treat_TMEMmyc,CYBA,0.9897702046676986,2.2421484147619252e-11,0.010229795308889985,6.335755677330781,7.9196945967109125,9.503633516052664,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,3.0,0.03162277660168379
Treat_TMEMV5,CYBC1,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,1.0,0.03162277660168379
Treat_TMEMmyc,CYBC1,0.9847333941340946,2.7884230201029288e-11,0.015266605837036375,6.335755677335889,7.9196945967109125,9.50363351605248,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,2.0,0.03162277660168379
Treat_TMEMmyc,CYC1,0.7905836945143103,1.0674755525649577e-10,0.2094163053781514,6.335755677369975,7.9196945967109125,9.503633516048954,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,6.0,0.03162277660168379
Treat_TMEMV5,CYC1,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,4.0,0.03162277660168379
Treat_TMEMV5,CYCS,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.03162277660168379
Treat_TMEMmyc,CYCS,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,2.0,0.03162277660168379
Treat_TMEMV5,CYFIP1,1.5394869233346596e-21,1.6597390938180647e-19,0.9999999999989999,5.789256068911337,7.2365700861392535,8.68388410378823,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,79.0,54.0,0.03162277660168379
Treat_TMEMmyc,CYFIP1,1.658807738558702e-25,2.0195193118486522e-21,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516512302,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,88.0,69.0,0.03162277660168379
Treat_TMEMmyc,CYFIP2,4.188683346578599e-21,1.9265450221315612e-19,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516429117,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,79.0,53.0,0.03162277660168379
Treat_TMEMV5,CYFIP2,1.4944411358381244e-15,8.169626284669194e-17,0.9999999999989984,5.789256068911337,7.2365700861392535,8.683884103664418,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,53.0,46.0,0.03162277660168379
Treat_TMEMmyc,CYLD,0.9772735689410703,3.459124232041723e-11,0.022726431023361054,6.335755677341014,7.9196945967109125,9.503633516052231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.03162277660168379
Treat_TMEMV5,CYLD,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,0.0,0.03162277660168379
Treat_TMEMV5,CYP20A1,0.29133993395450675,1.8009527873921048e-10,0.7086600658646892,5.789256068919965,7.2365700861392535,8.683884103366202,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,7.0,0.03162277660168379
Treat_TMEMmyc,CYP20A1,0.8499121843822196,9.180664715958018e-11,0.1500878155251238,6.335755677365831,7.9196945967109125,9.503633516049641,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,7.0,0.03162277660168379
Treat_TMEMV5,CYP27C1,0.9944758773588304,2.1629494427258315e-11,0.005524122618545647,5.789256068859305,7.2365700861392535,8.683884103366841,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,0.0,0.03162277660168379
Treat_TMEMmyc,CYP27C1,0.9986407930777661,7.412918371640255e-12,0.001359206913822401,6.33575567730552,7.9196945967109125,9.503633516053053,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.03162277660168379
Treat_TMEMV5,CYP2S1,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.03162277660168379
Treat_TMEMmyc,CYP2S1,0.9986407930777661,7.412918371640255e-12,0.001359206913822401,6.33575567730552,7.9196945967109125,9.503633516053053,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.03162277660168379
Treat_TMEMV5,CYP2U1,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.03162277660168379
Treat_TMEMmyc,CYP2U1,0.9986407930777661,7.412918371640255e-12,0.001359206913822401,6.33575567730552,7.9196945967109125,9.503633516053053,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.03162277660168379
Treat_TMEMV5,CYP51A1,0.0001854161684723637,7.953168062891295e-12,0.9998145838225746,5.789256068911363,7.2365700861392535,8.683884103434988,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,23.0,13.0,0.03162277660168379
